ID_code,target
test_100236,0.00377835426479578
test_177304,0.013161862269043922
test_113546,0.023014545440673828
test_106657,0.0029003142844885588
test_43776,0.0015978501178324223
test_148127,0.061232373118400574
test_163972,0.5293049216270447
test_88091,0.038519877940416336
test_120089,0.0034982452634721994
test_65512,0.017631888389587402
test_131309,0.015777168795466423
test_177076,0.016782531514763832
test_178623,0.0008068813476711512
test_163761,0.10469292104244232
test_35127,0.007692552171647549
test_62109,0.0026309106033295393
test_93951,0.13856984674930573
test_50967,0.001255967654287815
test_134379,0.1558067947626114
test_7261,0.024950560182332993
test_8720,0.09068533778190613
test_112407,0.006824413780122995
test_119337,0.10652507841587067
test_41473,0.001813533017411828
test_130268,0.00562528008595109
test_55437,0.8899903893470764
test_50654,0.01692739874124527
test_38945,0.0016465315129607916
test_81660,0.017777524888515472
test_146753,0.03429316356778145
test_11842,0.20682188868522644
test_126482,0.03640695661306381
test_142816,0.0054062483832240105
test_98560,0.008319695480167866
test_147934,0.10954207926988602
test_74380,0.14211949706077576
test_72957,0.005881361663341522
test_117719,0.33252453804016113
test_93852,0.0023109843023121357
test_155426,0.14586617052555084
test_52444,0.5808334350585938
test_97638,0.0012006807373836637
test_37019,0.004433203488588333
test_166413,0.006367742083966732
test_80874,0.002465316094458103
test_179891,0.0023354515433311462
test_48635,0.0025476606097072363
test_54323,0.0005606370395980775
test_192889,0.1623859852552414
test_7255,0.023873990401625633
test_39911,0.018335962668061256
test_108236,0.01058763824403286
test_68260,0.3233966529369354
test_115187,0.029404371976852417
test_39341,0.09019698947668076
test_93325,0.0043262611143291
test_104998,0.011334456503391266
test_36729,0.6730138659477234
test_43051,0.17694637179374695
test_193302,0.25974801182746887
test_96263,0.00344015471637249
test_29877,0.0017643285682424903
test_112892,0.039203088730573654
test_656,0.2168162316083908
test_30816,0.010772650130093098
test_183583,0.05713504180312157
test_68347,0.009600353427231312
test_59950,0.0033555191475898027
test_63511,0.3108566403388977
test_61094,0.021718785166740417
test_182359,0.48969781398773193
test_169729,0.016298288479447365
test_64206,0.012436041608452797
test_109918,0.016978321596980095
test_9241,0.003511016024276614
test_127468,0.019344478845596313
test_136982,0.022685300558805466
test_105719,0.007767118979245424
test_135056,0.007812539115548134
test_70463,0.024835757911205292
test_58124,0.001711186720058322
test_135763,0.024711837992072105
test_1786,0.13074706494808197
test_2831,0.0014238795265555382
test_42971,0.011300277896225452
test_145206,0.013397058472037315
test_139796,0.16989058256149292
test_60929,0.06050059571862221
test_98891,0.0059373644180595875
test_177373,0.7994589805603027
test_56984,0.009076190181076527
test_27989,0.3314312696456909
test_6277,0.03427651897072792
test_74560,0.1001020148396492
test_115466,0.029043050482869148
test_170719,0.016726741567254066
test_100992,0.3531706929206848
test_70325,0.06989895552396774
test_161824,0.0023418753407895565
test_125548,0.05701211094856262
test_53775,0.17093060910701752
test_94024,0.11613509804010391
test_84048,0.09644552320241928
test_101685,0.09248486906290054
test_102620,0.013000650331377983
test_159750,0.042153410613536835
test_176221,0.020131317898631096
test_174510,0.03860918805003166
test_72719,0.30294981598854065
test_195513,0.0054392134770751
test_129293,0.05337315797805786
test_140375,0.08402065932750702
test_17397,0.019987860694527626
test_188637,0.8349171280860901
test_119613,0.005379687063395977
test_181679,0.010104270651936531
test_57469,0.016689641401171684
test_154652,0.012317957356572151
test_32189,0.07042577862739563
test_76207,0.15749195218086243
test_182624,0.008509565144777298
test_5568,0.656322717666626
test_29148,0.4035828411579132
test_87318,0.011245769448578358
test_149633,0.506320595741272
test_154340,0.0031132157891988754
test_57644,0.010610150173306465
test_91141,0.027025697752833366
test_67627,0.024951864033937454
test_98142,0.04604795202612877
test_121383,0.002277013147249818
test_117898,0.5004798769950867
test_51980,0.007125515956431627
test_1824,0.042167678475379944
test_166090,0.04225415736436844
test_47895,0.024032898247241974
test_173062,0.3765890300273895
test_1404,0.004194898996502161
test_139311,0.03956657648086548
test_137035,0.05268602445721626
test_168656,0.8241022229194641
test_178131,0.04502256214618683
test_140748,0.1427457332611084
test_117445,0.08642712980508804
test_24515,0.03293221443891525
test_155765,0.000984705169685185
test_18750,0.02575203962624073
test_143672,0.1440434604883194
test_984,0.0034291509073227644
test_33245,0.0009820823324844241
test_16291,0.000760753289796412
test_121729,0.11669666320085526
test_10368,0.4287553131580353
test_18950,0.07977794110774994
test_89651,0.04192446917295456
test_38849,0.01857086643576622
test_160138,0.004889582749456167
test_151399,0.03949105739593506
test_50275,0.005517635494470596
test_148024,0.009123990312218666
test_50157,0.008730033412575722
test_20350,0.49958038330078125
test_41055,0.07205323129892349
test_35308,0.011755136772990227
test_127165,0.04821285977959633
test_71794,0.7542130947113037
test_40198,0.24364617466926575
test_127732,0.11594025790691376
test_67076,0.13141176104545593
test_134146,0.02955525927245617
test_175995,0.33123263716697693
test_175176,0.08466945588588715
test_73056,0.002121779602020979
test_6617,0.0011302210623398423
test_118710,0.012920083478093147
test_27753,0.005085694137960672
test_96595,0.02569226175546646
test_51427,0.01925126649439335
test_169175,0.003362862626090646
test_77001,0.036721061915159225
test_191937,0.3285881578922272
test_186726,0.0006169889238663018
test_44614,0.13562564551830292
test_10329,0.0923403725028038
test_126001,0.18609929084777832
test_184977,0.03246717154979706
test_119988,0.02177632600069046
test_3269,0.24682894349098206
test_70010,0.006014663726091385
test_178014,0.021053526550531387
test_128885,0.028318889439105988
test_169783,0.008391563780605793
test_145539,0.0035361817572265863
test_77657,0.055054109543561935
test_345,0.11200641095638275
test_78657,0.02262772247195244
test_98470,0.978450357913971
test_119163,0.27370837330818176
test_190125,0.003897596849128604
test_73195,0.0098167909309268
test_71276,0.0724954903125763
test_157036,0.052655335515737534
test_47024,0.0018902167212218046
test_47769,0.5494759678840637
test_172887,0.17893670499324799
test_142772,0.00020624324679374695
test_59934,0.5062626600265503
test_124576,0.012807690538465977
test_87424,0.018438680097460747
test_6255,0.016993815079331398
test_130738,0.002367851324379444
test_14663,0.014827747829258442
test_18000,0.7945818305015564
test_98759,0.3387458622455597
test_111361,0.046175263822078705
test_144858,0.01601884700357914
test_133870,0.08510056883096695
test_86172,0.0312558189034462
test_34626,0.03051880933344364
test_69163,0.28008216619491577
test_124906,0.15717168152332306
test_47875,0.4897365868091583
test_78843,0.006741553079336882
test_171156,0.0053260657005012035
test_163475,0.012404435314238071
test_73411,0.015537009574472904
test_21929,0.016267821192741394
test_145749,0.033600497990846634
test_142648,0.0021097823046147823
test_108930,0.09617653489112854
test_136510,0.028581857681274414
test_9078,0.0010537519119679928
test_85846,0.0006360941915772855
test_74127,0.06632914394140244
test_122133,0.3904360234737396
test_14945,0.13650216162204742
test_187556,0.0971420556306839
test_165212,0.4665873050689697
test_2723,0.06904435157775879
test_130484,0.04267952963709831
test_99209,0.08936271071434021
test_147482,0.15660585463047028
test_194093,0.0036185120698064566
test_164028,0.017315657809376717
test_38894,0.06024230644106865
test_37364,0.14469778537750244
test_27794,0.0007206003647297621
test_33662,0.014381051994860172
test_33485,0.020852074027061462
test_82862,0.0008033729391172528
test_54736,0.025111334398388863
test_154747,0.008540022186934948
test_190007,0.005861169192939997
test_62535,0.18704530596733093
test_186610,0.0703745037317276
test_107874,0.1828429400920868
test_13901,0.01469744648784399
test_184654,0.10730651766061783
test_173845,0.8865650296211243
test_191545,0.0022845740895718336
test_81857,0.01676039583981037
test_199682,0.007358400151133537
test_127335,0.004894199315458536
test_191800,0.0015358099481090903
test_25615,0.0010297342669218779
test_44600,0.0011338562471792102
test_85544,0.001970290672034025
test_185894,0.0025148738641291857
test_12275,0.0024264997337013483
test_179347,0.01438353955745697
test_140992,0.03383493050932884
test_14948,0.00490468880161643
test_38290,0.04755648225545883
test_193632,0.44905251264572144
test_181960,0.2522435486316681
test_141356,0.013653290458023548
test_176648,0.3130493760108948
test_158506,0.4862211346626282
test_146022,0.0023416460026055574
test_16511,0.007874571718275547
test_103649,0.01703360117971897
test_43104,0.9047834277153015
test_192447,0.531121015548706
test_144962,0.019090550020337105
test_129784,0.05094725266098976
test_154796,0.05229484289884567
test_169782,0.09447139501571655
test_70087,0.1405411660671234
test_18892,0.3599761128425598
test_98366,0.003967392258346081
test_83548,0.02509854920208454
test_72046,0.11406566202640533
test_170235,0.010798162780702114
test_151216,0.005929422099143267
test_25133,0.02991330251097679
test_34486,0.0023988797329366207
test_11032,0.055651381611824036
test_157253,0.0015966714126989245
test_147607,0.010905644856393337
test_148514,0.45593056082725525
test_159967,0.06130136922001839
test_22886,0.003567793872207403
test_154548,0.09981586784124374
test_131737,0.0013823615154251456
test_186801,0.11122673004865646
test_33941,0.03334873542189598
test_30496,0.5007256269454956
test_156718,0.1389078050851822
test_107833,0.1903587281703949
test_40883,0.033298321068286896
test_172806,0.012266392819583416
test_182102,0.27560508251190186
test_60916,0.08927207440137863
test_193873,0.00048521364806219935
test_32604,0.020436780527234077
test_54239,0.04011138528585434
test_169877,0.022964581847190857
test_128417,0.002810051664710045
test_168878,0.013075940310955048
test_105778,0.31067147850990295
test_129983,0.03487655520439148
test_43346,0.005934922024607658
test_75584,0.022374484688043594
test_75706,0.001685542636550963
test_87672,0.12842124700546265
test_182360,0.09626618027687073
test_4737,0.06141356751322746
test_24393,0.001151462085545063
test_128568,0.3163731098175049
test_119716,0.0017904906999319792
test_8935,0.0227251797914505
test_114153,0.009644949808716774
test_23464,0.004506899509578943
test_97628,0.2159370332956314
test_129362,0.010181539691984653
test_44077,0.014303403906524181
test_107851,0.06886587291955948
test_117576,0.14206497371196747
test_180669,0.004788592923432589
test_107005,0.0009534218697808683
test_192659,0.4675942361354828
test_158476,0.05018128454685211
test_162849,0.18891417980194092
test_33009,0.9872610569000244
test_58523,0.018862660974264145
test_35212,0.003792477073147893
test_29179,0.011187943629920483
test_26951,0.0032126018777489662
test_198827,0.0112405214458704
test_64272,0.021802034229040146
test_152215,0.05689049884676933
test_30227,0.03874736651778221
test_69978,0.005374609492719173
test_154966,0.08734523504972458
test_33630,0.005614549852907658
test_86113,0.12736766040325165
test_24363,0.3636913001537323
test_82801,0.1505221575498581
test_127096,0.12002658098936081
test_39592,0.319863498210907
test_149189,0.14742426574230194
test_183703,0.16433843970298767
test_4116,0.011843535117805004
test_183391,0.018352104350924492
test_6722,0.0006972708506509662
test_81992,0.06352021545171738
test_105972,0.03233972191810608
test_197228,0.19173793494701385
test_49899,0.006211212370544672
test_90154,0.1937207728624344
test_137514,0.005809997208416462
test_1985,0.006672605872154236
test_59040,0.06286495923995972
test_95284,0.01636781170964241
test_77918,0.3946842551231384
test_68783,0.011383389122784138
test_148310,0.0913088247179985
test_142422,0.08279690891504288
test_74825,0.07827325910329819
test_189769,0.00962742604315281
test_98909,0.0178942009806633
test_87348,0.025392679497599602
test_2592,0.018583951517939568
test_12015,0.002476554363965988
test_3160,0.016736233606934547
test_199915,0.026957588270306587
test_194737,0.00329415500164032
test_12466,0.010206625796854496
test_155115,0.04022415354847908
test_177749,0.030394380912184715
test_148351,0.0008994965464808047
test_29325,0.1215752437710762
test_132125,0.003134065540507436
test_125983,0.15380118787288666
test_56796,0.362902969121933
test_192376,0.03711968660354614
test_145201,0.0662485882639885
test_55915,0.41208285093307495
test_163606,0.006792022380977869
test_137627,0.004982210695743561
test_74946,0.0908774882555008
test_66897,0.1758200079202652
test_101351,0.03075312450528145
test_64421,0.031723883002996445
test_11113,0.006157916504889727
test_32380,0.01024395041167736
test_21940,0.033688321709632874
test_126849,0.016846107318997383
test_137947,0.005375550128519535
test_78916,0.027642546221613884
test_112365,0.03246831148862839
test_185163,0.020270977169275284
test_97561,0.019696258008480072
test_114367,0.026564719155430794
test_68939,0.04233535751700401
test_174736,0.20125314593315125
test_76719,0.029209760949015617
test_160585,0.028287533670663834
test_11775,0.07253629714250565
test_124882,0.0035141073167324066
test_48540,0.013276728801429272
test_106531,0.11446836590766907
test_2123,0.03236943855881691
test_60582,0.009908503852784634
test_6347,0.01860334537923336
test_113833,0.036096248775720596
test_160414,0.18336154520511627
test_185802,0.010793066583573818
test_99026,0.015212654136121273
test_158441,0.008937996812164783
test_79250,0.04239991679787636
test_135043,0.006650285329669714
test_164907,0.01174546405673027
test_52324,0.010048753581941128
test_74551,0.006016759667545557
test_34747,0.22276628017425537
test_164418,0.019700508564710617
test_88173,0.020219547674059868
test_76214,0.028505831956863403
test_65681,0.016914675012230873
test_183042,0.7233368158340454
test_41187,0.002296721562743187
test_186287,0.9276154041290283
test_108326,0.010385540314018726
test_23445,0.0006494168774224818
test_122743,0.0004229128244332969
test_55174,0.00526947807520628
test_21175,0.0013076401082798839
test_126916,0.0056130485609173775
test_65692,0.013305789791047573
test_415,0.16146132349967957
test_135691,0.33412134647369385
test_78741,0.008482744917273521
test_147675,0.0073990486562252045
test_32856,0.02657930925488472
test_109192,0.00514812720939517
test_49787,0.0007931579020805657
test_12873,0.02589448168873787
test_172650,0.008818462491035461
test_21382,0.0044508762657642365
test_164609,0.006043760105967522
test_130616,0.04282522201538086
test_3385,0.0017560941632837057
test_119950,0.001745690475217998
test_198641,0.25332674384117126
test_97780,0.0031347523909062147
test_163304,0.15015774965286255
test_64628,0.008694394491612911
test_43975,0.4641321897506714
test_148236,0.05160502716898918
test_34990,0.04601872339844704
test_31751,0.02025469020009041
test_78357,0.009643042460083961
test_150210,0.17863792181015015
test_197027,0.12709715962409973
test_136268,0.1584639549255371
test_6070,0.053531575947999954
test_79130,0.26580098271369934
test_41869,0.03248780593276024
test_92409,0.005080102011561394
test_69535,0.014472751878201962
test_57359,0.022767582908272743
test_47148,0.01600630022585392
test_44945,0.12345369160175323
test_98635,0.33214569091796875
test_100005,0.016151651740074158
test_3190,0.00017307515372522175
test_126626,0.013804358430206776
test_165536,0.014683026820421219
test_30080,0.027826828882098198
test_74988,0.036386944353580475
test_65983,0.025616783648729324
test_32315,0.21301235258579254
test_148475,0.4233446419239044
test_110841,0.0035459487698972225
test_89193,0.021051015704870224
test_101892,0.002199734328314662
test_172633,0.278640478849411
test_189655,0.9868131875991821
test_74190,0.008510562591254711
test_147092,0.020887937396764755
test_194696,0.0025080027990043163
test_19072,0.36683449149131775
test_57751,0.0075400834903120995
test_66807,0.0060981749556958675
test_45221,0.17735373973846436
test_169623,0.33625784516334534
test_93278,0.0461556538939476
test_134982,0.0012255184119567275
test_127049,0.00804367009550333
test_190858,0.04973597079515457
test_49959,0.0011101029813289642
test_97084,0.007754876744002104
test_106634,0.010780630633234978
test_37688,0.0277414508163929
test_117859,0.5228487253189087
test_21329,0.04017342999577522
test_166159,0.1826479136943817
test_71421,0.16161513328552246
test_16389,0.014100184664130211
test_60860,0.007871126756072044
test_115772,0.04354575276374817
test_184595,0.04959455132484436
test_50570,0.3902295231819153
test_121257,0.019791847094893456
test_10823,0.04136020690202713
test_36966,0.0032383203506469727
test_15064,0.005867295898497105
test_46389,0.009435336105525494
test_7946,0.1269427388906479
test_179153,0.16207128763198853
test_15412,0.0003797732060775161
test_197778,0.7111160159111023
test_130363,0.00820103194564581
test_185638,0.006035991013050079
test_14374,0.012661748565733433
test_77901,0.05007638782262802
test_165112,0.0003283816622570157
test_116501,0.0014018513029441237
test_157610,0.0008615719270892441
test_46044,0.06644544005393982
test_36250,0.013137049973011017
test_76071,0.08590101450681686
test_121784,0.002065501641482115
test_21743,0.040632203221321106
test_73670,0.19793500006198883
test_179749,0.004999835975468159
test_172879,0.004566644784063101
test_129697,0.042582884430885315
test_199640,0.0458131767809391
test_106266,0.007425736635923386
test_134284,0.005652436520904303
test_173633,0.08267844468355179
test_161059,0.013959687203168869
test_27037,0.02776394784450531
test_164903,0.010572543367743492
test_86084,0.001268525142222643
test_49456,0.3384651839733124
test_183102,0.036947716027498245
test_16457,0.11783250421285629
test_99249,0.004896549973636866
test_192339,0.02011694572865963
test_63920,0.0011772958096116781
test_109456,0.010895413346588612
test_122310,0.22968734800815582
test_29240,0.5132829546928406
test_29773,0.015099680051207542
test_166322,0.005049674306064844
test_107651,0.09668196737766266
test_24966,0.04287560284137726
test_31922,0.03626859188079834
test_51412,0.008471982553601265
test_148751,0.035163503140211105
test_186445,0.014148049056529999
test_186964,0.012466561049222946
test_163666,0.013364110141992569
test_103342,0.006325060967355967
test_16605,0.0007289147470146418
test_155650,0.07248197495937347
test_20881,0.07146968692541122
test_119564,0.045693289488554
test_84695,0.04318123683333397
test_125623,0.02466617524623871
test_41684,0.8288114070892334
test_142419,0.03013203851878643
test_151089,0.0018839945551007986
test_121445,0.04501907899975777
test_26187,0.01864568516612053
test_124985,0.08017618954181671
test_65882,0.1314268410205841
test_18550,0.05897478759288788
test_95650,0.03117920085787773
test_196595,0.0034065712243318558
test_20716,0.002411351539194584
test_4967,0.01260105799883604
test_20576,0.0337304063141346
test_51585,0.007347287144511938
test_32109,0.010495933704078197
test_193167,0.0002211298851761967
test_99232,0.03134472295641899
test_79767,0.028007924556732178
test_59421,0.08086267858743668
test_39299,0.0009125102660618722
test_61555,0.007811245508491993
test_129042,0.020246461033821106
test_150465,0.11648453772068024
test_163240,0.048942841589450836
test_124569,0.0493355467915535
test_181405,0.0046907588839530945
test_128095,0.0018938294379040599
test_134995,0.01185466255992651
test_107814,0.019161874428391457
test_64963,0.003973347134888172
test_132453,0.0045671346597373486
test_177197,0.25748980045318604
test_19683,0.018759671598672867
test_33482,0.058427341282367706
test_65311,0.03185601904988289
test_121381,0.09869983792304993
test_119703,0.027531394734978676
test_7151,0.5395476818084717
test_45841,0.045336704701185226
test_194719,0.058117225766181946
test_123924,0.004229619167745113
test_30318,0.5317183136940002
test_183431,0.25705572962760925
test_68998,0.09602855145931244
test_94399,0.017655987292528152
test_185755,0.1518387645483017
test_95306,0.010910557582974434
test_93731,0.19752635061740875
test_152440,0.050493087619543076
test_148931,0.08158691972494125
test_160772,0.019586797803640366
test_71366,0.029445640742778778
test_81846,0.4516547918319702
test_10395,0.01227646041661501
test_41792,0.4265558421611786
test_192014,0.047297194600105286
test_33620,0.13235433399677277
test_121202,0.1520458310842514
test_26500,0.030761748552322388
test_150431,0.01021048054099083
test_64574,0.06473134458065033
test_39344,0.01190707553178072
test_175880,0.04940975829958916
test_63534,0.010177724994719028
test_126200,0.0011730515398085117
test_152747,0.13466228544712067
test_44950,0.010270903818309307
test_65308,0.055482130497694016
test_195503,0.00015335432544816285
test_15798,0.08634399622678757
test_159515,0.11664588004350662
test_67714,0.2906169593334198
test_121315,0.05065186694264412
test_124988,0.017920365557074547
test_103529,0.014431057497859001
test_174290,0.05680108815431595
test_91267,0.0042912308126688
test_197438,0.0021044169552624226
test_187399,0.0014247273793444037
test_148983,0.0007963880198076367
test_24824,0.018486374989151955
test_171580,0.003484485438093543
test_48492,0.0022349620703607798
test_53010,0.03812595456838608
test_96477,0.02061733417212963
test_103794,0.02092008851468563
test_5176,0.0018309977604076266
test_169720,0.04978116229176521
test_194410,0.07625095546245575
test_187611,0.11286772042512894
test_6726,0.029022861272096634
test_44225,0.010149560868740082
test_106993,0.047798335552215576
test_83718,0.04587159678339958
test_145518,0.0047797816805541515
test_103091,0.21091853082180023
test_175248,0.002163499128073454
test_8038,0.023231621831655502
test_129109,0.016133803874254227
test_13902,0.016216428950428963
test_72424,0.0032941519748419523
test_1618,0.15626132488250732
test_118790,0.008934040553867817
test_152982,0.5504058599472046
test_88715,0.0011042493861168623
test_176918,0.08968520164489746
test_35523,0.007752847857773304
test_183707,0.04683244228363037
test_159120,0.014226671308279037
test_27520,0.013615665957331657
test_34231,0.11351796239614487
test_24144,0.014832546934485435
test_191830,0.9654725790023804
test_56691,0.01466958038508892
test_191233,0.031210903078317642
test_88082,0.2903114855289459
test_80035,0.10006619244813919
test_163885,0.1293303668498993
test_71389,0.009317470714449883
test_153318,0.11848749965429306
test_184155,0.07616343349218369
test_137566,0.02217365801334381
test_94592,0.37742090225219727
test_177885,0.03032863698899746
test_121957,0.11381549388170242
test_196244,0.06725167483091354
test_162294,0.08824308961629868
test_59335,0.13671618700027466
test_178300,0.040568795055150986
test_68822,0.031302690505981445
test_54474,0.1357310712337494
test_43523,0.0883520245552063
test_60516,0.013261227868497372
test_50978,0.4133303463459015
test_103650,0.09987878054380417
test_150767,0.9029847979545593
test_126462,0.6816878914833069
test_92000,0.005986841861158609
test_172320,0.005495809484273195
test_64215,0.03889673948287964
test_53906,0.04730555787682533
test_182119,0.08133439719676971
test_63060,0.049209486693143845
test_167393,0.05614173412322998
test_16599,0.02521519735455513
test_47413,0.0041803657077252865
test_194700,0.0537787489593029
test_93205,0.025211656466126442
test_187396,0.002148393075913191
test_21039,0.027515478432178497
test_124952,0.11694297939538956
test_103509,0.09376046061515808
test_146280,0.014420827850699425
test_27418,0.4005468487739563
test_62440,0.02252660132944584
test_169334,0.02819041535258293
test_125113,0.02076987735927105
test_16664,0.633125901222229
test_43952,0.042725738137960434
test_155131,0.03907487168908119
test_191970,0.005407612770795822
test_131682,0.002310696290805936
test_50282,0.16608315706253052
test_49875,0.024908730760216713
test_66700,0.021151116117835045
test_108915,0.002739726100116968
test_98347,0.03514973074197769
test_21518,0.01013140194118023
test_124364,0.028339732438325882
test_192069,0.027932969853281975
test_96374,0.01598789542913437
test_13904,0.002905984641984105
test_39597,0.2693209946155548
test_191054,0.0008738217293284833
test_88826,0.02612462267279625
test_20823,0.015427484177052975
test_23847,0.007507311645895243
test_19357,0.012326947413384914
test_80972,0.015517818741500378
test_9853,0.003509820206090808
test_50406,0.05888216197490692
test_166330,0.0040021175518631935
test_45922,0.005719264969229698
test_158160,0.002932620933279395
test_128665,0.003996776416897774
test_89349,0.023357892408967018
test_95109,0.14353448152542114
test_189157,0.007820853032171726
test_158891,0.010718084871768951
test_166113,0.013905556872487068
test_97115,0.06351029127836227
test_147610,0.0413522869348526
test_38685,0.09395889192819595
test_110390,0.020577918738126755
test_65152,0.007073745131492615
test_91877,0.015039322897791862
test_26765,0.08263556659221649
test_40955,0.01732153259217739
test_190897,0.00824948400259018
test_39760,0.018592065200209618
test_129330,0.0868138000369072
test_113742,0.008330222219228745
test_119612,0.010251805186271667
test_50187,0.04334760457277298
test_114198,0.07001520693302155
test_170766,0.0010004633804783225
test_135584,0.04394501820206642
test_106559,0.0017883996479213238
test_149199,0.4084217846393585
test_111225,0.05662853643298149
test_45533,0.022482430562376976
test_58514,0.062156498432159424
test_145775,0.10699496418237686
test_26791,0.0054662590846419334
test_98080,0.014657854102551937
test_68050,0.10389931499958038
test_106489,0.13281849026679993
test_161324,0.008345973677933216
test_107929,0.016766471788287163
test_192471,0.01699717715382576
test_197287,0.15822690725326538
test_183918,0.004177123308181763
test_97307,0.6767440438270569
test_41438,0.0011914002243429422
test_85228,0.08175773173570633
test_154392,0.07394316047430038
test_20327,0.24227046966552734
test_125555,0.496422678232193
test_32436,0.3299337327480316
test_70275,0.17834126949310303
test_90561,0.058234572410583496
test_98492,0.030265046283602715
test_24686,0.0871536135673523
test_36813,0.0038602270651608706
test_80475,0.013203238137066364
test_150287,0.002482975833117962
test_53570,0.049876391887664795
test_3541,0.0010555016342550516
test_178438,0.026513246819376945
test_56495,0.04669518023729324
test_132277,0.005869702436029911
test_10278,0.019016247242689133
test_114124,0.0041559855453670025
test_88618,0.1342456191778183
test_183129,0.13452580571174622
test_105238,0.06730682402849197
test_168700,0.003010740038007498
test_81393,0.02233201451599598
test_132399,0.05063512176275253
test_124582,0.021375330165028572
test_99306,0.012285981327295303
test_84318,0.014899315312504768
test_108227,0.028559789061546326
test_165409,0.008153953589498997
test_137056,0.09220961481332779
test_149478,0.6457074880599976
test_184616,0.331173300743103
test_111102,0.8687777519226074
test_154886,0.40579912066459656
test_190064,0.18094970285892487
test_115679,0.01971716433763504
test_164624,0.003334827022626996
test_46078,0.004849427845329046
test_100720,0.05373576655983925
test_37532,0.002409743843600154
test_56486,0.2898824214935303
test_105805,0.00474275927990675
test_34322,0.029301196336746216
test_161518,0.005820660851895809
test_163544,0.004377398174256086
test_58715,0.07642737030982971
test_192458,0.03289109840989113
test_126692,0.17517338693141937
test_105679,0.005753346718847752
test_94092,0.06382854282855988
